age,job,marital,education,default,housing,loan,duration,voicemail,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
48,technician,married,professional.course,no,no,no,288,yes,-1.7,94.215,-40.3,0.876,4991.6,no
46,blue-collar,married,basic.4y,unknown,yes,no,566,no,1.1,93.994,-36.4,4.856,5191,no
48,self-employed,married,basic.9y,unknown,yes,no,318,yes,1.1,93.994,-36.4,4.856,5191,no
38,unknown,divorced,high.school,unknown,yes,no,107,yes,1.1,93.994,-36.4,4.857,5191,no
38,admin.,married,university.degree,no,yes,no,748,no,1.4,93.444,-36.1,4.965,5228.1,no
55,retired,married,basic.4y,unknown,no,yes,599,yes,1.4,93.918,-42.7,4.961,5228.1,no
27,admin.,married,high.school,no,yes,yes,101,no,1.4,93.918,-42.7,4.962,5228.1,no
28,services,married,high.school,no,yes,no,223,yes,-1.1,94.767,-50.8,1.048,4963.6,no
29,blue-collar,single,basic.9y,no,no,no,411,unknown,1.4,94.465,-41.8,4.961,5228.1,no
47,services,divorced,basic.4y,no,no,no,149,no,1.4,93.918,-42.7,4.961,5228.1,no
34,student,single,basic.4y,unknown,yes,no,1185,yes,1.1,93.994,-36.4,4.86,5191,no
51,services,divorced,high.school,unknown,no,no,398,yes,-1.8,92.893,-46.2,1.344,5099.1,no
40,admin.,divorced,university.degree,no,yes,yes,65,no,1.4,93.444,-36.1,4.967,5228.1,no
38,admin.,married,high.school,no,yes,no,169,no,1.4,94.465,-41.8,4.865,5228.1,no
42,blue-collar,married,basic.4y,no,no,no,212,no,-1.8,92.893,-46.2,1.299,5099.1,no
30,unemployed,single,university.degree,no,yes,yes,266,no,1.4,93.918,-42.7,4.963,5228.1,no
36,services,married,high.school,unknown,no,no,427,no,1.1,93.994,-36.4,4.857,5191,no
33,admin.,single,high.school,no,no,yes,113,yes,1.4,94.465,-41.8,4.962,5228.1,no
47,management,married,university.degree,no,no,no,51,yes,-1.8,93.075,-47.1,1.405,5099.1,no
33,admin.,married,university.degree,no,yes,no,272,no,-1.1,94.199,-37.5,0.878,4963.6,yes
30,services,single,basic.9y,no,yes,no,22,yes,1.4,93.918,-42.7,4.963,5228.1,no
54,admin.,married,high.school,no,no,no,66,yes,1.1,93.994,-36.4,4.858,5191,no
47,admin.,married,basic.9y,no,no,no,164,no,-0.1,93.2,-42,4.076,5195.8,no
32,technician,single,university.degree,no,yes,no,58,yes,-0.1,93.2,-42,4.12,5195.8,no
32,blue-collar,married,basic.9y,no,yes,no,297,yes,-1.8,92.893,-46.2,1.313,5099.1,no
38,self-employed,married,basic.9y,no,yes,no,26,no,-1.8,92.893,-46.2,1.281,5099.1,no
38,technician,single,high.school,no,no,no,74,yes,1.4,93.444,-36.1,4.964,5228.1,no
38,unknown,married,unknown,no,yes,no,27,yes,1.4,93.444,-36.1,4.962,5228.1,no
53,blue-collar,married,high.school,no,yes,no,118,yes,1.4,93.918,-42.7,4.961,5228.1,no
26,unemployed,single,basic.9y,no,yes,no,112,yes,1.1,93.994,-36.4,4.857,5191,no
27,blue-collar,married,basic.9y,no,unknown,unknown,169,yes,1.1,93.994,-36.4,4.856,5191,no
38,admin.,single,university.degree,no,no,no,103,yes,-2.9,92.963,-40.8,1.099,5076.2,no
41,services,married,high.school,unknown,yes,no,679,yes,1.1,93.994,-36.4,4.857,5191,yes
39,self-employed,divorced,high.school,no,no,no,261,yes,-3.4,92.379,-29.8,0.788,5017.5,yes
48,admin.,divorced,high.school,no,no,no,352,no,1.4,93.918,-42.7,4.96,5228.1,no
32,blue-collar,married,basic.6y,no,yes,no,16,no,1.4,94.465,-41.8,4.959,5228.1,no
35,blue-collar,married,basic.6y,no,no,no,39,no,1.1,93.994,-36.4,4.857,5191,no
51,blue-collar,married,basic.9y,unknown,yes,no,107,no,1.4,93.444,-36.1,4.966,5228.1,no
35,admin.,single,university.degree,no,yes,no,8,yes,-1.8,92.893,-46.2,1.299,5099.1,no
60,blue-collar,married,basic.4y,unknown,yes,no,18,yes,-1.8,93.075,-47.1,1.405,5099.1,no
28,admin.,single,university.degree,no,no,yes,94,yes,1.4,93.918,-42.7,4.963,5228.1,no
52,management,married,high.school,no,yes,yes,167,yes,-2.9,92.201,-31.4,0.883,5076.2,yes
35,blue-collar,married,basic.9y,no,no,no,497,yes,1.4,94.465,-41.8,4.864,5228.1,no
27,admin.,single,university.degree,no,no,no,134,yes,-1.8,92.893,-46.2,1.266,5099.1,no
34,technician,married,high.school,no,no,no,481,no,1.4,93.918,-42.7,4.963,5228.1,no
36,blue-collar,married,basic.4y,no,no,yes,217,no,-0.1,93.2,-42,4.12,5195.8,no
28,blue-collar,married,basic.9y,unknown,no,no,140,no,1.1,93.994,-36.4,4.86,5191,no
32,admin.,married,university.degree,no,yes,yes,175,yes,1.1,93.994,-36.4,4.857,5191,no
49,blue-collar,divorced,basic.6y,unknown,no,no,1065,yes,1.4,93.918,-42.7,4.962,5228.1,yes
55,admin.,married,basic.9y,no,yes,yes,430,no,-0.1,93.2,-42,4.076,5195.8,no
50,technician,married,high.school,no,yes,no,229,yes,-3,92.713,-33,0.717,5023.5,yes
37,admin.,single,university.degree,no,no,no,51,yes,-1.8,92.893,-46.2,1.334,5099.1,no
35,blue-collar,divorced,basic.9y,no,unknown,unknown,276,yes,1.4,94.465,-41.8,4.96,5228.1,no
58,unknown,married,basic.9y,no,yes,no,154,yes,-3,92.713,-33,0.72,5023.5,yes
32,entrepreneur,married,university.degree,no,no,no,95,unknown,1.4,93.444,-36.1,4.965,5228.1,no
35,retired,single,basic.9y,unknown,yes,yes,145,no,1.1,93.994,-36.4,4.857,5191,no
35,technician,single,professional.course,no,yes,no,213,yes,-1.8,92.893,-46.2,1.244,5099.1,no
26,admin.,single,high.school,unknown,no,no,136,yes,-1.8,92.893,-46.2,1.266,5099.1,no
47,blue-collar,married,professional.course,no,yes,no,225,no,-1.8,93.075,-47.1,1.423,5099.1,no
29,blue-collar,single,basic.9y,no,no,no,68,no,-1.8,92.893,-46.2,1.281,5099.1,no
37,entrepreneur,single,basic.9y,no,yes,no,222,yes,-1.8,92.893,-46.2,1.266,5099.1,no
32,technician,single,high.school,no,no,no,239,yes,1.4,93.918,-42.7,4.963,5228.1,no
46,services,married,high.school,no,yes,no,181,no,1.4,93.918,-42.7,4.96,5228.1,no
36,services,married,high.school,no,no,yes,166,no,1.1,93.994,-36.4,4.859,5191,no
35,admin.,married,university.degree,no,no,no,121,yes,-2.9,92.963,-40.8,1.26,5076.2,yes
31,self-employed,married,university.degree,no,yes,no,242,no,1.4,93.918,-42.7,4.962,5228.1,no
29,admin.,single,university.degree,no,no,no,716,no,1.4,93.444,-36.1,4.965,5228.1,yes
46,housemaid,married,basic.4y,unknown,no,no,550,no,1.4,93.918,-42.7,4.963,5228.1,no
85,housemaid,divorced,basic.4y,unknown,yes,no,181,yes,-3.4,92.431,-26.9,0.739,5017.5,no
29,technician,single,basic.9y,no,no,no,20,yes,-1.8,92.893,-46.2,1.266,5099.1,no
31,management,single,university.degree,no,yes,no,165,yes,-1.8,92.893,-46.2,1.266,5099.1,no
34,blue-collar,married,basic.4y,no,yes,no,54,yes,1.4,93.918,-42.7,4.958,5228.1,no
29,technician,single,professional.course,no,yes,yes,215,yes,-0.1,93.2,-42,4.021,5195.8,no
46,admin.,single,university.degree,no,yes,yes,62,no,1.4,93.918,-42.7,4.961,5228.1,no
29,blue-collar,divorced,high.school,no,no,no,760,yes,-1.8,92.893,-46.2,1.25,5099.1,yes
54,blue-collar,single,basic.4y,no,no,no,253,no,1.1,93.994,-36.4,4.86,5191,no
26,management,single,university.degree,no,yes,no,112,yes,-1.1,94.767,-50.8,1.039,4963.6,no
27,admin.,married,professional.course,no,yes,no,143,yes,-1.8,92.893,-46.2,1.266,5099.1,no
57,management,married,basic.4y,unknown,yes,no,10,yes,-1.8,92.893,-46.2,1.25,5099.1,no
32,technician,single,university.degree,no,yes,no,158,yes,1.4,93.444,-36.1,4.965,5228.1,no
35,services,married,high.school,no,yes,no,87,yes,1.1,93.994,-36.4,4.856,5191,no
32,blue-collar,single,high.school,no,unknown,unknown,77,no,-0.1,93.2,-42,4.12,5195.8,no
59,retired,married,basic.9y,no,no,no,551,yes,1.4,93.918,-42.7,4.962,5228.1,no
29,blue-collar,married,basic.9y,no,yes,no,193,yes,-1.8,92.893,-46.2,1.327,5099.1,no
37,admin.,married,high.school,no,no,yes,155,no,1.1,93.994,-36.4,4.86,5191,no
40,admin.,married,high.school,unknown,no,no,675,no,1.4,94.465,-41.8,4.961,5228.1,no
55,admin.,married,professional.course,no,yes,yes,482,yes,1.4,93.444,-36.1,4.968,5228.1,no
33,housemaid,single,university.degree,unknown,yes,no,46,no,1.4,93.444,-36.1,4.967,5228.1,no
36,admin.,single,high.school,no,no,no,193,no,-1.8,93.075,-47.1,1.405,5099.1,no
59,admin.,married,high.school,no,no,no,204,yes,1.4,94.465,-41.8,4.96,5228.1,no
34,blue-collar,single,basic.9y,no,no,no,484,no,-1.8,92.893,-46.2,1.266,5099.1,no
30,self-employed,married,professional.course,no,no,no,34,no,-1.8,92.893,-46.2,1.291,5099.1,no
29,admin.,married,high.school,no,no,no,48,no,1.4,93.918,-42.7,4.958,5228.1,no
34,blue-collar,single,basic.9y,no,no,no,281,yes,-1.8,92.893,-46.2,1.299,5099.1,no
47,blue-collar,single,basic.4y,unknown,yes,no,162,yes,1.1,93.994,-36.4,4.856,5191,no
41,entrepreneur,married,basic.4y,no,yes,no,89,no,1.4,93.918,-42.7,4.959,5228.1,no
30,admin.,single,university.degree,no,yes,no,107,yes,-2.9,92.963,-40.8,1.26,5076.2,no
33,admin.,married,high.school,unknown,yes,no,68,no,1.4,93.444,-36.1,4.963,5228.1,no
33,unemployed,single,unknown,no,no,no,211,yes,1.4,93.918,-42.7,4.961,5228.1,no
33,services,married,high.school,no,unknown,unknown,333,no,-1.8,92.893,-46.2,1.25,5099.1,no
59,retired,married,basic.4y,no,yes,yes,265,yes,1.4,93.444,-36.1,4.964,5228.1,no
29,services,married,basic.9y,no,yes,no,94,yes,1.1,93.994,-36.4,4.857,5191,no
36,admin.,married,high.school,no,no,no,369,no,1.1,93.994,-36.4,4.856,5191,no
41,admin.,single,unknown,unknown,yes,no,464,no,-1.8,93.075,-47.1,1.405,5099.1,no
55,technician,married,basic.9y,unknown,no,no,362,no,1.4,94.465,-41.8,4.865,5228.1,no
39,entrepreneur,married,professional.course,no,yes,no,997,no,-0.1,93.2,-42,4.076,5195.8,no
48,services,married,basic.6y,no,no,no,69,yes,1.4,93.918,-42.7,4.963,5228.1,no
56,admin.,married,university.degree,no,yes,no,177,yes,1.4,93.918,-42.7,4.957,5228.1,no
63,technician,married,unknown,no,yes,no,173,no,-2.9,92.201,-31.4,0.838,5076.2,no
50,self-employed,married,basic.9y,unknown,no,no,287,yes,-1.8,92.893,-46.2,1.266,5099.1,no
42,blue-collar,married,basic.6y,unknown,yes,no,454,no,1.1,93.994,-36.4,4.857,5191,no
43,unemployed,married,university.degree,unknown,no,no,114,yes,1.4,94.465,-41.8,4.865,5228.1,no
32,admin.,married,university.degree,no,yes,yes,51,yes,-0.1,93.2,-42,4.076,5195.8,no
28,blue-collar,single,basic.9y,no,no,no,218,no,-1.8,93.075,-47.1,1.392,5099.1,no
26,blue-collar,married,professional.course,no,yes,no,649,yes,-1.8,92.893,-46.2,1.266,5099.1,no
24,admin.,single,high.school,unknown,yes,no,470,no,1.4,93.918,-42.7,4.958,5228.1,no
38,blue-collar,divorced,unknown,no,no,no,278,yes,1.4,94.465,-41.8,4.967,5228.1,no
30,services,married,high.school,unknown,yes,no,175,unknown,-0.1,93.2,-42,4.076,5195.8,no
29,blue-collar,single,basic.4y,no,yes,no,13,no,-1.8,92.893,-46.2,1.25,5099.1,no
56,management,married,university.degree,no,no,no,442,yes,1.4,93.918,-42.7,4.961,5228.1,no
36,blue-collar,single,basic.9y,no,yes,yes,762,yes,1.4,94.465,-41.8,4.955,5228.1,yes
33,admin.,married,high.school,unknown,yes,no,88,no,1.4,93.918,-42.7,4.961,5228.1,no
47,services,married,unknown,no,no,no,262,no,1.1,93.994,-36.4,4.856,5191,no
50,housemaid,married,basic.4y,unknown,no,no,287,no,1.1,93.994,-36.4,4.857,5191,no
41,services,married,basic.9y,no,no,no,335,no,1.1,93.994,-36.4,4.856,5191,no
54,entrepreneur,divorced,unknown,no,no,yes,461,no,-1.8,93.075,-47.1,1.41,5099.1,no
32,blue-collar,married,basic.9y,no,unknown,unknown,108,yes,-1.8,93.075,-47.1,1.479,5099.1,no
38,admin.,single,university.degree,no,no,no,189,yes,1.1,93.994,-36.4,4.857,5191,no
34,management,single,high.school,no,yes,yes,201,no,-0.1,93.2,-42,4.12,5195.8,no
34,blue-collar,married,basic.9y,no,no,no,192,yes,-1.8,92.893,-46.2,1.291,5099.1,no
55,admin.,married,unknown,no,yes,yes,591,yes,-0.1,93.2,-42,4.076,5195.8,no
31,self-employed,married,university.degree,no,no,no,201,no,1.4,93.444,-36.1,4.966,5228.1,no
43,technician,married,professional.course,no,yes,no,225,yes,1.1,93.994,-36.4,4.857,5191,no
59,unemployed,married,basic.4y,unknown,yes,no,458,yes,1.4,93.918,-42.7,4.962,5228.1,yes
53,technician,married,university.degree,no,unknown,unknown,758,no,-1.8,93.749,-34.6,0.64,5008.7,yes
56,unemployed,married,professional.course,no,no,no,1551,yes,-3.4,92.379,-29.8,0.762,5017.5,no
32,entrepreneur,married,basic.9y,unknown,yes,no,258,yes,1.4,93.918,-42.7,4.962,5228.1,no
36,blue-collar,married,basic.9y,unknown,yes,no,159,yes,1.4,93.918,-42.7,4.958,5228.1,no
42,blue-collar,married,basic.9y,no,no,no,92,yes,1.1,93.994,-36.4,4.857,5191,no
29,admin.,married,university.degree,no,yes,no,209,yes,1.4,93.444,-36.1,4.965,5228.1,no
33,services,married,high.school,unknown,no,no,117,yes,-0.1,93.2,-42,4.076,5195.8,no
56,technician,married,unknown,no,no,no,49,yes,1.4,94.465,-41.8,4.967,5228.1,no
31,entrepreneur,divorced,high.school,no,yes,no,168,yes,1.1,93.994,-36.4,4.857,5191,no
34,management,married,high.school,no,yes,no,228,no,-0.1,93.2,-42,4.12,5195.8,no
33,blue-collar,married,basic.4y,no,yes,no,78,no,1.4,94.465,-41.8,4.959,5228.1,no
23,housemaid,single,basic.4y,no,no,yes,9,no,-1.8,92.893,-46.2,1.266,5099.1,no
26,services,single,high.school,unknown,yes,yes,11,no,1.4,93.918,-42.7,4.957,5228.1,no
55,management,married,university.degree,no,no,no,106,yes,1.4,93.444,-36.1,4.965,5228.1,no
47,services,divorced,basic.4y,no,yes,no,60,yes,1.4,94.465,-41.8,4.959,5228.1,no
36,blue-collar,married,professional.course,unknown,yes,no,324,yes,1.4,94.465,-41.8,4.959,5228.1,no
33,blue-collar,married,basic.6y,unknown,yes,yes,369,yes,1.1,93.994,-36.4,4.855,5191,no
60,retired,married,basic.4y,unknown,yes,no,557,yes,1.1,93.994,-36.4,4.857,5191,no
49,entrepreneur,married,university.degree,no,yes,no,142,yes,1.1,93.994,-36.4,4.864,5191,no
35,admin.,married,high.school,unknown,unknown,unknown,35,no,1.1,93.994,-36.4,4.859,5191,no
47,admin.,divorced,high.school,no,no,no,480,no,1.4,93.918,-42.7,4.96,5228.1,no
30,blue-collar,single,basic.9y,no,no,no,207,no,1.1,93.994,-36.4,4.857,5191,no
27,blue-collar,single,basic.9y,no,no,yes,869,yes,1.4,94.465,-41.8,4.866,5228.1,no
36,admin.,single,high.school,no,no,no,259,yes,1.4,93.918,-42.7,4.961,5228.1,no
46,services,divorced,high.school,no,no,no,222,no,-1.8,92.893,-46.2,1.299,5099.1,no
30,entrepreneur,divorced,basic.6y,no,no,yes,149,yes,-1.8,92.893,-46.2,1.327,5099.1,no
88,retired,divorced,basic.4y,no,yes,yes,82,yes,-1.8,92.843,-50,1.663,5099.1,no
45,services,divorced,high.school,unknown,no,no,166,yes,1.1,93.994,-36.4,4.857,5191,no
30,admin.,married,university.degree,no,yes,yes,82,yes,-1.8,93.075,-47.1,1.483,5099.1,no
43,technician,single,basic.9y,no,yes,no,461,unknown,1.4,94.465,-41.8,4.967,5228.1,no
48,retired,married,basic.4y,unknown,yes,yes,27,yes,1.4,93.918,-42.7,4.962,5228.1,no
56,unemployed,divorced,university.degree,unknown,yes,no,98,no,1.1,93.994,-36.4,4.857,5191,no
42,technician,single,high.school,unknown,yes,no,617,yes,1.1,93.994,-36.4,4.857,5191,no
30,technician,single,university.degree,no,yes,yes,63,yes,1.4,93.918,-42.7,4.962,5228.1,no
56,housemaid,divorced,basic.4y,unknown,yes,no,77,yes,1.4,94.465,-41.8,4.961,5228.1,no
35,technician,married,high.school,no,unknown,unknown,61,yes,1.4,93.444,-36.1,4.963,5228.1,no
39,services,single,high.school,unknown,no,no,206,yes,1.1,93.994,-36.4,4.86,5191,no
49,unemployed,married,high.school,no,yes,no,96,yes,-1.8,92.893,-46.2,1.354,5099.1,no
30,admin.,married,university.degree,no,yes,no,129,yes,-1.8,92.893,-46.2,1.313,5099.1,no
39,admin.,married,university.degree,no,no,no,979,yes,1.4,94.465,-41.8,4.961,5228.1,no
32,technician,single,university.degree,no,yes,no,119,no,1.4,93.918,-42.7,4.962,5228.1,no
59,admin.,divorced,high.school,unknown,no,yes,630,no,1.4,93.918,-42.7,4.962,5228.1,yes
38,technician,married,high.school,no,unknown,unknown,234,no,1.4,93.444,-36.1,4.966,5228.1,no
49,technician,married,professional.course,no,yes,no,354,no,1.4,93.918,-42.7,4.957,5228.1,no
28,admin.,married,high.school,no,unknown,unknown,502,yes,1.4,93.918,-42.7,4.961,5228.1,no
39,technician,married,high.school,no,yes,no,451,yes,-1.8,92.893,-46.2,1.291,5099.1,no
37,blue-collar,married,basic.6y,no,unknown,unknown,93,yes,-3.4,92.431,-26.9,0.73,5017.5,no
51,services,married,basic.9y,no,yes,no,250,yes,1.4,94.465,-41.8,4.959,5228.1,no
31,blue-collar,married,basic.4y,unknown,no,yes,241,yes,1.1,93.994,-36.4,4.859,5191,no
59,technician,divorced,basic.9y,no,yes,no,142,yes,1.4,93.918,-42.7,4.963,5228.1,no
46,admin.,divorced,university.degree,no,yes,no,304,no,1.1,93.994,-36.4,4.857,5191,no
36,blue-collar,married,basic.9y,unknown,no,no,296,no,1.1,93.994,-36.4,4.856,5191,no
28,management,single,university.degree,no,no,no,651,no,1.4,94.465,-41.8,4.958,5228.1,yes
31,admin.,married,university.degree,no,yes,no,102,yes,1.1,93.994,-36.4,4.86,5191,no
26,services,single,high.school,no,yes,no,188,yes,1.1,93.994,-36.4,4.856,5191,no
36,blue-collar,single,basic.9y,unknown,yes,no,221,no,1.4,93.918,-42.7,4.96,5228.1,no
50,entrepreneur,married,university.degree,no,yes,no,57,yes,-0.1,93.2,-42,4.076,5195.8,no
41,unemployed,married,basic.9y,no,yes,no,263,yes,-1.8,93.075,-47.1,1.466,5099.1,no
50,self-employed,married,professional.course,no,no,no,73,yes,1.4,93.918,-42.7,4.968,5228.1,no
32,blue-collar,single,high.school,no,no,yes,204,yes,-1.8,92.893,-46.2,1.281,5099.1,no
56,self-employed,married,university.degree,no,no,no,83,unknown,-1.8,93.075,-47.1,1.405,5099.1,no
42,admin.,married,high.school,no,yes,no,111,no,-1.8,92.893,-46.2,1.344,5099.1,no
38,technician,married,professional.course,unknown,no,no,407,yes,1.1,93.994,-36.4,4.857,5191,no
36,admin.,single,university.degree,no,no,no,12,yes,-1.8,92.893,-46.2,1.244,5099.1,no
45,blue-collar,married,basic.6y,no,yes,no,134,no,1.4,94.465,-41.8,4.865,5228.1,no
52,retired,married,basic.4y,unknown,unknown,unknown,143,no,1.4,93.918,-42.7,4.962,5228.1,no
55,technician,married,university.degree,no,no,no,126,yes,1.4,94.465,-41.8,4.961,5228.1,no
38,self-employed,single,university.degree,no,no,no,238,yes,1.1,93.994,-36.4,4.855,5191,no
71,retired,married,basic.4y,no,yes,yes,120,no,-3.4,92.431,-26.9,0.728,5017.5,no
22,services,single,basic.4y,no,no,no,91,no,1.1,93.994,-36.4,4.858,5191,no
30,admin.,single,university.degree,no,no,no,331,yes,-0.1,93.2,-42,4.021,5195.8,yes
78,retired,married,high.school,no,yes,no,754,no,-1.8,92.893,-46.2,1.264,5099.1,no
30,admin.,divorced,university.degree,no,yes,no,589,no,-0.1,93.2,-42,4.12,5195.8,no
51,blue-collar,married,basic.6y,no,yes,no,89,no,-1.8,93.075,-47.1,1.372,5099.1,no
35,management,divorced,university.degree,no,unknown,unknown,123,yes,1.4,93.444,-36.1,4.965,5228.1,no
26,student,single,unknown,no,yes,no,92,yes,-3.4,92.649,-30.1,0.716,5017.5,no
34,services,married,high.school,no,no,no,9,yes,1.4,94.465,-41.8,4.959,5228.1,no
49,management,married,university.degree,no,yes,no,87,yes,1.4,93.444,-36.1,4.968,5228.1,no
50,blue-collar,divorced,basic.4y,no,no,no,150,yes,1.4,93.918,-42.7,4.962,5228.1,no
51,entrepreneur,married,university.degree,no,no,no,98,no,1.1,93.994,-36.4,4.856,5191,no
57,retired,married,university.degree,no,yes,no,187,yes,-2.9,92.201,-31.4,0.834,5076.2,no
33,admin.,divorced,university.degree,no,yes,no,76,no,-0.1,93.2,-42,4.191,5195.8,no
35,admin.,married,university.degree,no,no,no,41,yes,1.1,93.994,-36.4,4.856,5191,no
37,admin.,single,high.school,no,no,no,609,yes,-1.7,94.215,-40.3,0.782,4991.6,yes
39,admin.,single,university.degree,no,yes,no,514,yes,-0.1,93.2,-42,4.12,5195.8,no
39,services,married,high.school,no,no,no,919,yes,1.1,93.994,-36.4,4.856,5191,no
20,student,single,high.school,no,no,no,187,yes,-3.4,92.649,-30.1,0.715,5017.5,no
55,blue-collar,married,professional.course,unknown,yes,no,530,no,1.1,93.994,-36.4,4.857,5191,no
27,student,single,professional.course,no,no,no,72,yes,-0.1,93.2,-42,4.245,5195.8,no
33,admin.,married,high.school,no,no,no,595,yes,1.4,93.918,-42.7,4.957,5228.1,no
24,blue-collar,married,basic.9y,unknown,yes,no,226,no,1.1,93.994,-36.4,4.855,5191,no
39,management,married,university.degree,no,no,no,168,no,1.4,93.444,-36.1,4.965,5228.1,no
55,blue-collar,married,basic.9y,no,yes,yes,142,yes,1.4,93.444,-36.1,4.963,5228.1,no
35,unknown,married,basic.9y,no,no,no,108,no,1.1,93.994,-36.4,4.855,5191,no
55,retired,divorced,basic.4y,unknown,no,no,526,no,-1.8,92.893,-46.2,1.281,5099.1,yes
42,self-employed,married,high.school,no,no,no,83,yes,1.1,93.994,-36.4,4.856,5191,no
50,self-employed,divorced,university.degree,no,no,no,59,no,-0.1,93.2,-42,4.076,5195.8,no
39,management,married,university.degree,no,yes,no,53,no,-1.8,92.893,-46.2,1.313,5099.1,no
40,services,single,high.school,no,no,no,197,no,-1.8,92.893,-46.2,1.334,5099.1,no
51,services,single,high.school,unknown,no,no,329,yes,1.4,94.465,-41.8,4.961,5228.1,no
59,retired,unknown,university.degree,unknown,no,no,253,yes,1.1,93.994,-36.4,4.857,5191,no
54,technician,married,high.school,no,no,no,58,no,-1.8,93.075,-47.1,1.405,5099.1,no
42,management,married,university.degree,unknown,yes,no,109,yes,1.4,93.444,-36.1,4.968,5228.1,no
33,technician,divorced,professional.course,no,yes,yes,679,no,1.4,93.444,-36.1,4.97,5228.1,no
26,admin.,single,basic.4y,no,yes,yes,68,yes,1.4,94.465,-41.8,4.961,5228.1,no
27,management,married,university.degree,no,no,no,54,no,-1.8,93.075,-47.1,1.392,5099.1,no
30,technician,single,high.school,no,yes,no,230,yes,1.4,93.444,-36.1,4.963,5228.1,no
42,self-employed,married,high.school,unknown,yes,no,77,yes,-0.1,93.2,-42,4.076,5195.8,no
53,unemployed,married,university.degree,no,unknown,unknown,126,no,-0.1,93.2,-42,4.191,5195.8,no
36,management,married,university.degree,no,unknown,unknown,331,no,-1.1,94.199,-37.5,0.876,4963.6,yes
29,management,single,university.degree,no,yes,no,139,no,1.4,93.444,-36.1,4.963,5228.1,no
